update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
189,387072,957.2191748841606,356,0.4372258766701347,0.3630448956878108,0.0,0.957812488079071,37.64912280701754,23.02896058328126,3.0,64.0,1.5711854919791222,0.19889617385342717,-0.012135830207625986,0.02678895409917459,0.09904890543271114,0.4372258766701347,0.3630448956878108,0.0,0.957812488079071
190,389120,1027.1501641599348,358,0.3120833340618345,0.34538082235610507,0.0,0.9296875,45.6,21.645014822509747,5.0,64.0,1.6198494471609592,0.1892860154621303,0.03011893603252247,0.014926484553143382,0.06711570010659726,0.3120833340618345,0.34538082235610507,0.0,0.9296875
191,391168,1008.7674883623868,360,0.44024174421463375,0.3445651098463524,0.0,0.9859374761581421,37.79245283018868,22.014025109706626,1.0,64.0,1.6544751152396202,0.15733836637809873,-0.020851104258326814,0.02353524009231478,0.08626858643347399,0.44024174421463375,0.3445651098463524,0.0,0.9859374761581421
192,393216,1011.0099220963256,362,0.38000637749019933,0.38043546570072945,0.0,0.9859374761581421,41.04081632653061,24.073831320245887,1.0,64.0,1.615738082677126,0.19920565327629447,0.004987737804185599,0.02008166364976205,0.09115215666390467,0.38000637749019933,0.38043546570072945,0.0,0.9859374761581421
193,395264,1095.1373862224548,364,0.35698138335917856,0.36346236888950956,0.0,0.971875011920929,42.851063829787236,23.11394414118636,2.0,64.0,1.6424920782446861,0.18650237563997507,0.008361145926755853,0.018344686191994697,0.07870160143219018,0.35698138335917856,0.36346236888950956,0.0,0.971875011920929
194,397312,1089.4604227975706,366,0.2700148813781284,0.29191566553117193,0.0,0.859375,48.523809523809526,17.705579017492514,10.0,64.0,1.6722353622317314,0.16844980139285326,0.011336949552060105,0.014193704351782799,0.06951076717819366,0.2700148813781284,0.29191566553117193,0.0,0.859375
195,399360,1035.706287375838,368,0.3053385404249032,0.3186929993633984,0.0,0.9859374761581421,46.583333333333336,20.086099394578554,1.0,64.0,1.6723497286438942,0.15125046391040087,0.002689015638679848,0.014168799098115414,0.06802824481516137,0.3053385404249032,0.3186929993633984,0.0,0.9859374761581421
196,401408,994.5017863541507,370,0.47290736782763687,0.39365225264798037,0.0,0.971875011920929,35.19642857142857,25.316157773006456,2.0,64.0,1.609355304390192,0.17271829303354025,-0.026582503836834803,0.023892960249213502,0.09417729808794004,0.47290736782763687,0.39365225264798037,0.0,0.971875011920929
197,403456,1055.8074821798866,372,0.39714674068533856,0.3601007702683974,0.0,0.9859374761581421,40.08695652173913,22.59648499690828,1.0,64.0,1.6386612839996815,0.18313822522759438,0.004113451563171111,0.01825999145512469,0.08031585920645809,0.39714674068533856,0.3601007702683974,0.0,0.9859374761581421
198,405504,1015.2019785125369,374,0.39233217471175724,0.38432609693409636,0.0,0.971875011920929,40.31481481481482,24.443301039475976,2.0,64.0,1.6514311879873276,0.1654851110652089,-0.011466494528576732,0.02067116493708454,0.08733955695902137,0.39233217471175724,0.38432609693409636,0.0,0.971875011920929
199,407552,939.4730415119003,376,0.4226415120768097,0.36142216269691235,0.0,0.957812488079071,38.64150943396226,22.95039304931041,3.0,64.0,1.6263573840260506,0.19228357821702957,-0.009436021478904877,0.024568775319494307,0.09586052476344056,0.4226415120768097,0.36142216269691235,0.0,0.957812488079071
200,409600,1101.0281928170116,378,0.37626201946001786,0.3581094509542224,0.0,0.971875011920929,41.34615384615385,22.357140156476436,2.0,64.0,1.636842306703329,0.15764237521216273,-0.006794614586397074,0.020786066044820473,0.09975820555834772,0.37626201946001786,0.3581094509542224,0.0,0.971875011920929
201,411648,940.4355543838644,380,0.4651506729424,0.37000686011358946,0.0,0.971875011920929,35.875,23.668138996791203,2.0,64.0,1.6251456774771214,0.17153038317337632,-0.03048628687974997,0.024477476690663025,0.0819648893858078,0.4651506729424,0.37000686011358946,0.0,0.971875011920929
202,413696,1426.599421450572,382,0.37710458922142887,0.3876347962734182,0.0,0.9859374761581421,41.10204081632653,24.51758627294692,1.0,64.0,1.64610980078578,0.1726708780042827,0.011986628043814562,0.018459177343174815,0.08863981051267632,0.37710458922142887,0.3876347962734182,0.0,0.9859374761581421
203,415744,983.5870918039549,384,0.44619317867539143,0.3707286009086488,0.0,0.971875011920929,37.054545454545455,23.631579935500163,2.0,64.0,1.6009566895663738,0.20189631264656782,-0.00285514110873919,0.022841914906166494,0.09452548617176484,0.44619317867539143,0.3707286009086488,0.0,0.971875011920929
204,417792,1028.979172057169,386,0.4405397745695981,0.3691801514238051,0.0,0.971875011920929,37.32727272727273,23.382242326140307,2.0,64.0,1.5653461627662182,0.20651332382112741,0.014817166149441618,0.020910839433781803,0.10727987920988583,0.4405397745695981,0.3691801514238051,0.0,0.971875011920929
205,419840,1029.6748302881576,388,0.3308333350552453,0.3590444452049124,0.0,0.957812488079071,44.266666666666666,22.546150201062904,3.0,64.0,1.6117937862873077,0.1410491275601089,0.01572893061529612,0.015831200260436162,0.08508627472963931,0.3308333350552453,0.3590444452049124,0.0,0.957812488079071
206,421888,990.3733127063558,390,0.41800986883933083,0.3406602211704391,0.0,0.957812488079071,39.14035087719298,21.54671676580117,3.0,64.0,1.5751742534339428,0.19543378800153732,-0.03443304629763588,0.026753803133033216,0.10025010046398355,0.41800986883933083,0.3406602211704391,0.0,0.957812488079071
207,423936,1041.8630292634748,392,0.34575407287996746,0.3434793331282015,0.0,0.957812488079071,43.58695652173913,21.550321380592106,3.0,64.0,1.659037072211504,0.16501551494002342,0.010231994514469989,0.01717499946244061,0.07897117128127226,0.34575407287996746,0.3434793331282015,0.0,0.957812488079071
208,425984,997.2011510505403,394,0.45711495567645344,0.3563134973786241,0.0,0.957812488079071,36.44642857142857,22.6352440446129,3.0,64.0,1.6339245922863483,0.19951229263097048,-0.027385727560613304,0.02419129479676485,0.10321478779430528,0.45711495567645344,0.3563134973786241,0.0,0.957812488079071
209,428032,1028.9661066285328,396,0.4635323655924627,0.39342260155369835,0.0,0.971875011920929,35.482142857142854,24.87467951798473,2.0,64.0,1.6282518953084946,0.20974844228476286,0.005549478228203952,0.021632612915709615,0.10083533383348056,0.4635323655924627,0.39342260155369835,0.0,0.971875011920929
210,430080,1059.2088170249076,398,0.38793750166893004,0.37274347717942513,0.0,0.9859374761581421,40.68,23.617315681507925,1.0,64.0,1.621439404785633,0.1862449748441577,0.020445983740501106,0.01868339686188847,0.09585737010593065,0.38793750166893004,0.37274347717942513,0.0,0.9859374761581421
211,432128,1021.935323731113,400,0.43182091515224713,0.3716841878409779,0.0,0.957812488079071,37.94230769230769,23.64026345481407,3.0,64.0,1.6151366233825684,0.17923347046598792,-0.005651956555084325,0.025354400277137756,0.08804078288518016,0.43182091515224713,0.3716841878409779,0.0,0.957812488079071
212,434176,1068.4396920283095,402,0.41104715252131746,0.35969056561775703,0.0,0.9296875,39.3859649122807,22.801011354889205,5.0,64.0,1.623340092599392,0.20267139980569482,-0.016829888694701367,0.02340008656028658,0.08737760699184043,0.41104715252131746,0.35969056561775703,0.0,0.9296875
213,436224,1060.875918686638,404,0.4832331733061717,0.3722751444895502,0.0,0.9859374761581421,34.42307692307692,23.498237375669554,1.0,64.0,1.5764863714575768,0.22419543378055096,0.015007289664936252,0.02241178523399867,0.09240487010191559,0.4832331733061717,0.3722751444895502,0.0,0.9859374761581421
214,438272,979.2604500368736,406,0.4066063620542225,0.3506481203165942,0.0,0.957812488079071,39.70175438596491,22.112919865822906,3.0,64.0,1.5817913301289082,0.21035100845620036,-0.0043547424575081095,0.02010102040367201,0.08467915947065946,0.4066063620542225,0.3506481203165942,0.0,0.957812488079071
215,440320,1013.5887524067016,408,0.5056195180667075,0.36446467995537984,0.0,0.971875011920929,33.03508771929825,23.01712932874482,2.0,64.0,1.5689354166388512,0.23884154157713056,-0.014583194541046396,0.025224985205568373,0.0852664090635464,0.5056195180667075,0.36446467995537984,0.0,0.971875011920929
216,442368,1045.2639983392467,410,0.4514868954016316,0.37464558466021664,0.0,0.9859374761581421,36.596774193548384,23.79987779679887,1.0,64.0,1.5532671436667442,0.23647102946415544,0.0016972166195046157,0.02239281719084829,0.1048674579239259,0.4514868954016316,0.37464558466021664,0.0,0.9859374761581421
217,444416,973.66489486266,412,0.5588961679848933,0.3089826735107575,0.0,0.971875011920929,30.56451612903226,20.59174667718797,2.0,64.0,1.5992693714797497,0.25094272196292877,-0.02433893311990687,0.02594702027272433,0.10042477404110349,0.5588961679848933,0.3089826735107575,0.0,0.971875011920929
218,446464,1410.153509593467,414,0.4773565547876671,0.36543038615607065,0.0,0.9859374761581421,34.950819672131146,23.146310281684347,1.0,64.0,1.5445179268717766,0.2637075879611075,0.021020042404416017,0.020321931486250833,0.10148073719889641,0.4773565547876671,0.36543038615607065,0.0,0.9859374761581421
219,448512,1025.808486187724,416,0.4298643870454914,0.35783620720196907,0.0,0.9859374761581421,38.39622641509434,22.95470488431717,1.0,64.0,1.6232819259166718,0.2588116251863539,0.03313823087228229,0.016919572532060556,0.08900129165256951,0.4298643870454914,0.35783620720196907,0.0,0.9859374761581421
220,450560,922.154395800698,418,0.2880326709286733,0.34963898438481994,0.0,0.971875011920929,46.75,21.721506937511577,2.0,64.0,1.6349238269031048,0.19200811395421624,0.057267535419669,0.013182190916268155,0.08372976656675113,0.2880326709286733,0.34963898438481994,0.0,0.971875011920929
221,452608,1045.027727752997,420,0.41929976807700264,0.34916299870355305,0.0,0.971875011920929,39.05555555555556,22.22395826552179,2.0,64.0,1.620406735688448,0.2010334455408156,-0.016871289037226234,0.019800731970462948,0.08828288246566705,0.41929976807700264,0.34916299870355305,0.0,0.971875011920929
222,454656,1044.988190205357,422,0.3252377683377784,0.35713992785629867,0.0,0.9859374761581421,44.891304347826086,22.680415091736293,1.0,64.0,1.686930675059557,0.15449074329808354,0.02044716001546476,0.014205640618456528,0.07453312915477674,0.3252377683377784,0.35713992785629867,0.0,0.9859374761581421
223,456704,991.6216672484841,424,0.3327761652857758,0.34881988967287747,0.0,0.9859374761581421,44.13953488372093,21.710121308401927,1.0,64.0,1.66310128942132,0.14770975289866328,-0.004284949456632603,0.01950770933763124,0.07257915895364295,0.3327761652857758,0.34881988967287747,0.0,0.9859374761581421
224,458752,1024.8106999164397,426,0.35217391213645105,0.3532860035427063,0.0,0.957812488079071,43.130434782608695,22.277507369397792,3.0,64.0,1.6972062066197395,0.15467134676873684,-0.003934649590519257,0.01839898622711189,0.06745886790853504,0.35217391213645105,0.3532860035427063,0.0,0.957812488079071
225,460800,998.9291481720911,428,0.3488111400409885,0.3733936070606034,0.0,0.9859374761581421,43.369565217391305,23.907756332505198,1.0,64.0,1.6826296970248222,0.14997126860544086,0.0142666876927251,0.014070726465433836,0.06515271082603122,0.3488111400409885,0.3733936070606034,0.0,0.9859374761581421
226,462848,945.8871974128963,430,0.34878826430257487,0.35941371500229297,0.0,0.9437500238418579,43.55102040816327,22.988072527956838,4.0,64.0,1.6856579147279263,0.14466686872765422,-0.0009442748560104519,0.0187047844810877,0.07552655303271177,0.34878826430257487,0.35941371500229297,0.0,0.9437500238418579
227,464896,1000.1988293974996,432,0.3176977047506644,0.34732105439523187,0.0,0.971875011920929,45.326530612244895,21.869172931275717,2.0,64.0,1.626640621572733,0.14899426931515336,-0.009649399737099884,0.018037588277366012,0.06825936733863065,0.3176977047506644,0.34732105439523187,0.0,0.971875011920929
228,466944,1048.7889072207895,434,0.3820963554705183,0.36374438012313093,0.0,0.971875011920929,41.125,22.982443480477297,2.0,64.0,1.6209843009710312,0.1665968857705593,-0.005747152354160789,0.0221062341297511,0.08848204529243206,0.3820963554705183,0.36374438012313093,0.0,0.971875011920929
229,468992,924.7577947233069,437,0.42948113522439635,0.3752581224603765,0.0,0.9859374761581421,37.886792452830186,23.6656429397001,1.0,64.0,1.5906079672276974,0.17503967927768826,-0.02235152231878601,0.02388501979294233,0.08846412963887142,0.42948113522439635,0.3752581224603765,0.0,0.9859374761581421
230,471040,1001.8169987130227,439,0.48705357242198216,0.36489425915816304,0.0,0.971875011920929,34.44444444444444,23.29982476790689,2.0,64.0,1.5490139983594418,0.22041132813319564,-0.03566986446821829,0.026792389660840854,0.11701870785346818,0.48705357242198216,0.36489425915816304,0.0,0.971875011920929
231,473088,1003.8644508556695,441,0.4797159091992812,0.3641304059438387,0.0,0.957812488079071,34.8,23.050458484889976,3.0,64.0,1.5005816332995892,0.25002060597762465,0.013423326454358175,0.02316895077819936,0.0965093982667439,0.4797159091992812,0.3641304059438387,0.0,0.957812488079071
232,475136,981.3506082820682,443,0.42968749910593035,0.3444192350123984,0.0,0.9437500238418579,38.28,21.720994452372572,4.0,64.0,1.5289348848164082,0.26698154024779797,0.03321854196838103,0.019595105259213597,0.10004767809342927,0.42968749910593035,0.3444192350123984,0.0,0.9437500238418579
233,477184,1337.534363839522,444,0.4280172436144845,0.3763310240186019,0.0,0.957812488079071,38.3448275862069,24.19714412055611,3.0,64.0,1.5358839705586433,0.22581769479438663,0.004762559074151795,0.023218303511384875,0.08767990141622106,0.4280172436144845,0.3763310240186019,0.0,0.957812488079071
234,479232,1085.3896833872705,446,0.45809151684599264,0.37239153863743246,0.0,0.9859374761581421,36.25,23.735333817508685,1.0,64.0,1.5471116490662098,0.22659165412187576,0.00628439275897108,0.024677094945218414,0.09287909944179953,0.45809151684599264,0.37239153863743246,0.0,0.9859374761581421
235,481280,1078.7138859789484,448,0.4651483062465312,0.3635019183235185,0.0,0.9859374761581421,35.86440677966102,23.13809510281848,1.0,64.0,1.575036995112896,0.20661373902112246,-0.011834649694719701,0.023539936053566635,0.08757217290663813,0.4651483062465312,0.3635019183235185,0.0,0.9859374761581421
236,483328,1004.1889367229898,450,0.40606971314320195,0.3714770488980966,0.0,0.957812488079071,39.5,23.490996638646966,3.0,64.0,1.594856858253479,0.2084821965545416,0.01528870030597318,0.02127972082234919,0.08851556697764937,0.40606971314320195,0.3714770488980966,0.0,0.957812488079071
237,485376,1009.8471535906923,452,0.47691627212290494,0.34537534295020234,0.0,0.9859374761581421,35.45283018867924,22.23168403447881,1.0,64.0,1.5664939060807228,0.2131377002224326,0.004488187885726802,0.023978001496288925,0.0908067193262854,0.47691627212290494,0.34537534295020234,0.0,0.9859374761581421
238,487424,998.3346154883207,454,0.4699682196823217,0.3455471209977802,0.0,0.971875011920929,35.76271186440678,22.02028262495919,2.0,64.0,1.5275732204318047,0.23437202675268054,-0.019404659076826647,0.022689683130010962,0.08675308967901862,0.4699682196823217,0.3455471209977802,0.0,0.971875011920929
239,489472,959.5809573004448,457,0.49725922404742634,0.3609033645454814,0.0,0.9859374761581421,33.885245901639344,23.163070070771422,1.0,64.0,1.516791194677353,0.2496513808146119,-0.009523180196993053,0.023890953423688188,0.08534573200465814,0.49725922404742634,0.3609033645454814,0.0,0.9859374761581421
240,491520,918.1842039047176,459,0.475132414850138,0.37559410659633047,0.0,0.971875011920929,35.03389830508475,23.867548425719495,2.0,64.0,1.5592590868473053,0.20350714260712266,0.007169715318013914,0.02441540692234412,0.09112554225802456,0.475132414850138,0.37559410659633047,0.0,0.971875011920929
241,493568,942.266548065229,461,0.45034427877704974,0.37061414366131235,0.0,0.971875011920929,36.79661016949152,23.641947538735117,2.0,64.0,1.5355137959122658,0.2106096795760095,-0.015180904068984091,0.025526907411403954,0.09743653189043587,0.45034427877704974,0.37061414366131235,0.0,0.971875011920929
242,495616,916.8778855588926,463,0.5587797624960779,0.3611184659703574,0.0,0.9859374761581421,29.682539682539684,23.10969383409413,1.0,64.0,1.5131799280643463,0.23617929639294744,-0.027574299994739704,0.030357189243659377,0.10512058230205049,0.5587797624960779,0.3611184659703574,0.0,0.9859374761581421
243,497664,1042.3477432028762,465,0.44978448517363645,0.39204767418804387,0.0,0.9859374761581421,36.55172413793103,24.984251877031152,1.0,64.0,1.5457217246294022,0.21234754472970963,0.021445467384182848,0.022143091162433848,0.08493307191980651,0.44978448517363645,0.39204767418804387,0.0,0.9859374761581421
244,499712,1020.7343249543756,467,0.4691472450050257,0.38103227622983427,0.0,0.9859374761581421,35.33898305084746,24.179841842083814,1.0,64.0,1.5635655410587788,0.19101727148517966,-0.0072943068807944655,0.02638694894267246,0.08818827133818079,0.4691472450050257,0.38103227622983427,0.0,0.9859374761581421
245,501760,1031.3175454503541,469,0.47799479216337204,0.37600422189461125,0.0,0.9859374761581421,34.75,23.77016687643007,1.0,64.0,1.519934244453907,0.19776876224204898,-0.008786116308328928,0.023319264757446945,0.09278597505120803,0.47799479216337204,0.37600422189461125,0.0,0.9859374761581421
246,503808,1012.6819147779828,471,0.4517983501812197,0.36991820146684035,0.0,0.971875011920929,36.43396226415094,23.233441605340452,2.0,64.0,1.537205509841442,0.1664609732106328,-0.004015703416371252,0.02325398672837764,0.0836099296435529,0.4517983501812197,0.36991820146684035,0.0,0.971875011920929
247,505856,1009.1840669417213,473,0.5059771831073459,0.3892325920572184,0.0,0.9859374761581421,32.87301587301587,24.791506522726987,1.0,64.0,1.5209279358386993,0.201461230404675,-0.024018951298785396,0.030146149161737412,0.09419346676602539,0.5059771831073459,0.3892325920572184,0.0,0.9859374761581421
248,507904,930.7910507714084,476,0.5787291706601778,0.3541250510967265,0.0,0.9859374761581421,28.44,22.75448087740083,1.0,64.0,1.4717497192323208,0.2569799618795514,-0.044769644184270874,0.03458911046618596,0.1406840159461859,0.5787291706601778,0.3541250510967265,0.0,0.9859374761581421
249,509952,1519.2574138646116,477,0.5490171358950676,0.33637750426836366,0.0,0.9859374761581421,30.693548387096776,21.7393568395214,1.0,64.0,1.4639485143125057,0.26856936514377594,-0.0011731661434168927,0.024340240692254156,0.10336872950843283,0.5490171358950676,0.33637750426836366,0.0,0.9859374761581421
250,512000,956.9713433361924,479,0.46683728566457483,0.36456407146580594,0.0,0.971875011920929,35.706896551724135,23.159870630251543,2.0,64.0,1.466218013316393,0.24472066573798656,0.013366912011406384,0.021645881672156975,0.10599750983259384,0.46683728566457483,0.36456407146580594,0.0,0.971875011920929
251,514048,928.191329459969,481,0.4859374983877432,0.37635406806140187,0.0,0.9859374761581421,34.57377049180328,24.278749404955718,1.0,64.0,1.4658990576863289,0.24706482654437423,0.00992443186737546,0.021447483566589653,0.11554495141251944,0.4859374983877432,0.37635406806140187,0.0,0.9859374761581421
252,516096,967.8144152717094,484,0.5344916028318121,0.35165927305608924,0.0,0.971875011920929,31.29850746268657,22.31057237193562,2.0,64.0,1.445289522409439,0.25853232154622674,-0.018406858696835116,0.030619702767580748,0.12324220581944596,0.5344916028318121,0.35165927305608924,0.0,0.971875011920929
253,518144,1013.1623162081256,486,0.5133316538506939,0.3613279376011951,0.0,0.971875011920929,32.88709677419355,23.321113816363834,2.0,64.0,1.4340843185782433,0.23953189188614488,-0.002510410969989607,0.023434096132405102,0.09202795543254824,0.5133316538506939,0.3613279376011951,0.0,0.971875011920929
254,520192,953.3497226385991,488,0.5876070189557664,0.35955012944138026,0.0,0.9859374761581421,27.767123287671232,23.067809835973502,1.0,64.0,1.438574280589819,0.2502656918950379,-0.022858668482513167,0.030817888909950852,0.09527112059830248,0.5876070189557664,0.35955012944138026,0.0,0.9859374761581421
255,522240,949.1992843049201,490,0.4743534493549117,0.38237142896701676,0.0,0.971875011920929,35.172413793103445,24.52102400617751,2.0,64.0,1.4773321449756622,0.17987816641107202,0.013545110437917174,0.027725506282877177,0.10038079433200259,0.4743534493549117,0.38237142896701676,0.0,0.971875011920929
256,524288,936.5053879451324,492,0.5004934213663402,0.36362088982454277,0.0,0.9859374761581421,33.64912280701754,23.349737011983198,1.0,64.0,1.483678873628378,0.2190541122108698,0.010192525485763326,0.026306778891012073,0.09139209368692523,0.5004934213663402,0.36362088982454277,0.0,0.9859374761581421
257,526336,1035.1230645371006,494,0.5379326934997852,0.3783067856496863,0.0,0.9859374761581421,31.107692307692307,24.478010902675067,1.0,64.0,1.4857983589172363,0.19229923700913787,-0.008490264401189052,0.028064386802725494,0.10354547738923361,0.5379326934997852,0.3783067856496863,0.0,0.9859374761581421
258,528384,930.8799160099344,496,0.4887038940777544,0.36448197708526425,0.0,0.971875011920929,34.377049180327866,23.32813957885832,2.0,64.0,1.45685675740242,0.2194294803775847,-0.014095014674239792,0.028002178063616157,0.1128704413273901,0.4887038940777544,0.36448197708526425,0.0,0.971875011920929
259,530432,968.138706142081,499,0.46460129115088233,0.38622517161066083,0.0,0.971875011920929,35.62068965517241,24.570677496313042,2.0,64.0,1.458139069378376,0.2165326285175979,0.010183346901612822,0.024548732850234956,0.09698639830080406,0.46460129115088233,0.38622517161066083,0.0,0.971875011920929
260,532480,940.6026880417609,501,0.5339062516178403,0.37982593740438,0.0,0.971875011920929,31.214285714285715,24.350941816425475,2.0,64.0,1.3722795397043228,0.2658649510703981,-0.0215942433278542,0.03019820514600724,0.12214230694418236,0.5339062516178403,0.37982593740438,0.0,0.971875011920929
261,534528,1054.759579536968,503,0.4221874985098839,0.335062083438789,0.0,0.9859374761581421,39.24,21.596814579932847,1.0,64.0,1.4345060251653194,0.22071406291797757,0.007301039448066149,0.022194129531271756,0.09902101212509584,0.4221874985098839,0.335062083438789,0.0,0.9859374761581421
262,536576,979.4539544813838,505,0.49541843139519126,0.3694660156797943,0.0,0.971875011920929,33.71186440677966,23.41233258056468,2.0,64.0,1.4209573343396187,0.2547069820575416,-0.004081602033693343,0.02319779692334123,0.09836828721532274,0.49541843139519126,0.3694660156797943,0.0,0.971875011920929
263,538624,1031.906031686844,507,0.4117629716418824,0.34902043551188383,0.0,0.971875011920929,39.41509433962264,22.043211390070333,2.0,64.0,1.486489113420248,0.22514737816527486,0.0009331611145171337,0.020446021488169208,0.0947976895194258,0.4117629716418824,0.34902043551188383,0.0,0.971875011920929
264,540672,1463.3247966959611,508,0.4859375014664635,0.347994294020876,0.0,0.957812488079071,34.523809523809526,21.96090114586198,3.0,64.0,1.4226283207535744,0.29244646057486534,-0.0169731806308846,0.0255930456914939,0.11876388353732123,0.4859375014664635,0.347994294020876,0.0,0.957812488079071
265,542720,992.6461109932407,510,0.5221726176521134,0.3537143519415665,0.0,0.957812488079071,32.285714285714285,22.71802904165357,3.0,64.0,1.3729643188416958,0.30573062784969807,0.009673366948845796,0.02500074793351814,0.11075713201237963,0.5221726176521134,0.3537143519415665,0.0,0.957812488079071
266,544768,1016.7389880943574,512,0.5104872869738077,0.34785361691702815,0.0,0.9859374761581421,32.88135593220339,21.951475565833384,1.0,64.0,1.4824827015399933,0.255734471604228,0.004429492801136803,0.02360226010205224,0.10460272795892303,0.5104872869738077,0.34785361691702815,0.0,0.9859374761581421
267,546816,961.6613909603141,515,0.4825741537546707,0.35715807285334844,0.0,0.971875011920929,34.74576271186441,22.68919941692484,2.0,64.0,1.4518365189433098,0.27947366097941995,-0.007670139137189835,0.02025244603282772,0.08836901192646282,0.4825741537546707,0.35715807285334844,0.0,0.971875011920929
268,548864,864.2274800876548,517,0.572863050024299,0.3353262549278994,0.0,0.971875011920929,29.014705882352942,21.579192488202764,2.0,64.0,1.3966451399028301,0.3065871484577656,-0.009154504365142202,0.027466855593957007,0.1158009616662096,0.572863050024299,0.3353262549278994,0.0,0.971875011920929
269,550912,1053.5140900917165,519,0.4808948825706135,0.383599005948541,0.0,0.9859374761581421,34.65151515151515,24.50138674136161,1.0,64.0,1.4296363145112991,0.2913014208897948,0.037375958418124355,0.022025796148227528,0.10331613623655847,0.4808948825706135,0.383599005948541,0.0,0.9859374761581421
270,552960,1235.0452127758995,521,0.5314655192196369,0.3490761535348183,0.0,0.971875011920929,31.724137931034484,22.46130243364035,2.0,64.0,1.4767817556858063,0.2654921771027148,0.012163151492131874,0.021539826004300267,0.10686078567357737,0.5314655192196369,0.3490761535348183,0.0,0.971875011920929
271,555008,1168.890695504785,522,0.5180397738109935,0.37480011459212315,0.0,0.9859374761581421,32.333333333333336,24.031124599047576,1.0,64.0,1.4805814027786255,0.26596798561513424,0.009471498386119492,0.026571769500151277,0.11368394330501669,0.5180397738109935,0.37480011459212315,0.0,0.9859374761581421
272,557056,1135.6212585687838,524,0.47456896356467543,0.368518859863991,0.0,0.9859374761581421,35.03448275862069,23.251967300707076,1.0,64.0,1.447067677974701,0.26987704914063215,0.016812452777230646,0.02394542400725186,0.10676205831543115,0.47456896356467543,0.368518859863991,0.0,0.9859374761581421
273,559104,1203.9148120771374,526,0.5123511896956534,0.35681180322118616,0.0,0.9859374761581421,32.98412698412698,23.013103281620705,1.0,64.0,1.435381717979908,0.268411582801491,0.005949037920800038,0.030905042658559978,0.12036131743080003,0.5123511896956534,0.35681180322118616,0.0,0.9859374761581421
274,561152,1192.2976419532067,528,0.4532620599656774,0.3924504810072821,0.0,0.9859374761581421,36.50877192982456,25.244157084618536,1.0,64.0,1.4842761754989624,0.2440666318871081,0.022368985417415388,0.022411506943171844,0.09119162784971627,0.4532620599656774,0.3924504810072821,0.0,0.9859374761581421
275,563200,1183.757101666492,529,0.4916756445991582,0.34033093258671354,0.0,0.971875011920929,34.43103448275862,21.79300114554775,2.0,64.0,1.4901305176317692,0.24287476856261492,-0.014349312748890952,0.02583095562295057,0.09300622205085501,0.4916756445991582,0.34033093258671354,0.0,0.971875011920929
276,565248,1182.147563140441,531,0.49246926190423185,0.35368417372470096,0.0,0.971875011920929,34.459016393442624,22.960817494508436,2.0,64.0,1.4781535863876343,0.24734175484627485,-0.009846424447459867,0.025129158166237175,0.0937975228019653,0.49246926190423185,0.35368417372470096,0.0,0.971875011920929
277,567296,1213.8331960047485,533,0.558845769013128,0.311581557152668,0.0,0.971875011920929,30.338709677419356,20.375462431631078,2.0,64.0,1.4693470522761345,0.2864616075530648,-0.037299519404768944,0.025737923482665792,0.10984464554731832,0.558845769013128,0.311581557152668,0.0,0.971875011920929
278,569344,1159.1736462091426,535,0.4454741359784685,0.37149693674753737,0.0,0.9859374761581421,37.10344827586207,23.694673965182346,1.0,64.0,1.4885809682309628,0.28373592300340533,0.024824097054079175,0.020934039319399744,0.09115481901665029,0.4454741359784685,0.37149693674753737,0.0,0.9859374761581421
279,571392,1111.6651695955838,537,0.51723485056198,0.36358931513910353,0.0,0.9859374761581421,32.60606060606061,23.472665461662313,1.0,64.0,1.468370459973812,0.285377390217036,0.006112128670793027,0.023784784134477377,0.09916666915215339,0.51723485056198,0.36358931513910353,0.0,0.9859374761581421
280,573440,1126.867425333642,538,0.49821820227723373,0.37410774559111676,0.0,0.9859374761581421,33.56140350877193,23.83349960231021,1.0,64.0,1.5469782389700413,0.235554541926831,0.013750000573054422,0.021978276257868856,0.08654933625248779,0.49821820227723373,0.37410774559111676,0.0,0.9859374761581421
281,575488,1788.1853531724191,540,0.3848750026524067,0.3599116176548251,0.0,0.971875011920929,41.04,22.782414270660606,2.0,64.0,1.5834257304668427,0.21650823252275586,0.026123753559659235,0.018743282067589462,0.07990320426001198,0.3848750026524067,0.3599116176548251,0.0,0.971875011920929
282,577536,1141.947644691784,541,0.42285879646186475,0.37021106580347507,0.0,0.9437500238418579,38.407407407407405,23.376561954958632,4.0,64.0,1.5991497822105885,0.20699309837073088,0.005774898687377572,0.024892838031519204,0.1033025480850814,0.42285879646186475,0.37021106580347507,0.0,0.9437500238418579
283,579584,1176.938756518427,543,0.4511497663158291,0.3522023347065676,0.0,0.9859374761581421,37.15094339622642,22.72841810764756,1.0,64.0,1.601282112300396,0.18962301034480333,-0.025234113025362603,0.023047385620884597,0.09948250961196346,0.4511497663158291,0.3522023347065676,0.0,0.9859374761581421
284,581632,1139.6307133213895,545,0.39893973073256866,0.3784796124813875,0.0,0.9859374761581421,39.82142857142857,23.893444366048804,1.0,64.0,1.6153141930699348,0.193698450922966,-0.0038186989577297936,0.022610826592426747,0.08396595312014879,0.39893973073256866,0.3784796124813875,0.0,0.9859374761581421
