Wall time,Step,Value
1753492705.3010373,4046848,625.0
1753492730.9758143,4063232,625.0
1753492756.6381557,4079616,625.0
1753492780.4330413,4096000,626.0
1753492806.2992353,4112384,626.0
1753492832.4623957,4128768,626.0
1753492858.2602618,4145152,626.0
1753492883.9871087,4161536,626.0
1753492910.849563,4177920,626.0
1753492938.2278392,4194304,626.0
1753492965.6532657,4210688,625.0
1753492990.7889907,4227072,626.0
1753493017.8109632,4243456,625.0
1753493045.4783742,4259840,625.0
1753493072.5205731,4276224,625.0
1753493099.6463726,4292608,625.0
1753493124.5788229,4308992,625.0
1753493151.5185175,4325376,625.0
1753493178.6407857,4341760,625.0
1753493206.0902946,4358144,625.0
1753493230.7201056,4374528,625.0
1753493257.9599872,4390912,625.0
1753493285.2254014,4407296,625.0
1753493312.374171,4423680,625.0
1753493339.7791054,4440064,625.0
1753493364.806475,4456448,625.0
1753493391.7176497,4472832,625.0
1753493419.0470374,4489216,625.0
1753493446.2541192,4505600,625.0
1753493471.169053,4521984,625.0
1753493498.159332,4538368,625.0
1753493525.684069,4554752,625.0
1753493554.1376882,4571136,624.0
1753493580.9975615,4587520,624.0
1753493605.8638213,4603904,624.0
1753493632.4087992,4620288,624.0
1753493659.0436137,4636672,624.0
1753493685.649933,4653056,624.0
1753493712.2814853,4669440,624.0
1753493737.028289,4685824,624.0
1753493763.7786338,4702208,624.0
1753493789.5603807,4718592,624.0
1753493813.9845207,4734976,625.0
1753493835.4600537,4751360,625.0
1753493859.449158,4767744,625.0
1753493883.3459592,4784128,625.0
1753493904.7981076,4800512,626.0
1753493928.580991,4816896,626.0
1753493952.5676987,4833280,626.0
1753493974.4603982,4849664,626.0
1753493998.0664632,4866048,627.0
1753494021.8603823,4882432,627.0
1753494043.719688,4898816,627.0
1753494067.267522,4915200,627.0
1753494090.861987,4931584,628.0
1753494112.6291983,4947968,628.0
1753494136.164597,4964352,628.0
1753494159.9117372,4980736,628.0
1753494181.6319046,4997120,629.0
1753494205.5544257,5013504,629.0
1753494229.362538,5029888,629.0
1753494251.2858894,5046272,629.0
1753494274.9813614,5062656,629.0
1753494298.866214,5079040,630.0
1753494320.349139,5095424,630.0
1753494343.9833765,5111808,630.0
1753494367.764086,5128192,630.0
1753494389.3979151,5144576,631.0
1753494413.0062108,5160960,631.0
1753494436.8354065,5177344,631.0
1753494458.771893,5193728,631.0
1753494482.3395333,5210112,631.0
1753494506.0836792,5226496,632.0
1753494527.4095504,5242880,632.0
1753494551.4712324,5259264,632.0
1753494575.2385876,5275648,632.0
1753494596.8163476,5292032,633.0
1753494620.351647,5308416,633.0
1753494644.341814,5324800,633.0
1753494665.9276564,5341184,633.0
1753494690.4969397,5357568,633.0
1753494714.457688,5373952,634.0
1753494738.4039328,5390336,634.0
1753494760.445201,5406720,634.0
1753494784.096616,5423104,634.0
1753494807.9833198,5439488,634.0
1753494829.62024,5455872,635.0
1753494853.8115208,5472256,635.0
1753494877.7730346,5488640,635.0
1753494899.8830154,5505024,635.0
1753494923.8750265,5521408,635.0
1753494947.617232,5537792,635.0
1753494969.2441506,5554176,636.0
1753494993.1637561,5570560,636.0
1753495017.0951724,5586944,636.0
1753495038.896281,5603328,636.0
1753495062.72994,5619712,636.0
1753495086.6628408,5636096,636.0
1753495108.5983582,5652480,637.0
1753495132.4251857,5668864,637.0
1753495156.087081,5685248,637.0
1753495178.1866713,5701632,637.0
1753495201.972988,5718016,637.0
1753495226.0924823,5734400,638.0
1753495247.5723097,5750784,638.0
1753495271.450007,5767168,638.0
1753495295.287911,5783552,638.0
1753495318.9557347,5799936,638.0
1753495340.8358228,5816320,638.0
1753495364.8905427,5832704,639.0
1753495388.5162334,5849088,639.0
1753495410.1849005,5865472,639.0
1753495434.0552616,5881856,639.0
1753495457.6522243,5898240,639.0
1753495479.5658119,5914624,640.0
1753495503.5702233,5931008,640.0
1753495527.063203,5947392,640.0
1753495548.598041,5963776,640.0
1753495572.462516,5980160,640.0
1753495596.0591962,5996544,640.0
1753495617.6556036,6012928,641.0
1753495641.415703,6029312,641.0
1753495665.404702,6045696,641.0
1753495687.0579476,6062080,641.0
1753495710.8418512,6078464,641.0
1753495734.85847,6094848,641.0
1753495756.7373765,6111232,642.0
1753495780.4852362,6127616,642.0
1753495804.606854,6144000,642.0
1753495827.526929,6160384,642.0
1753495851.024953,6176768,642.0
1753495875.1355722,6193152,642.0
1753495897.1007545,6209536,642.0
1753495920.4488504,6225920,643.0
1753495944.401182,6242304,643.0
1753495968.139079,6258688,643.0
1753495989.5911834,6275072,643.0
1753496013.3999317,6291456,643.0
1753496037.4168117,6307840,643.0
1753496059.3666832,6324224,643.0
1753496082.8545146,6340608,644.0
